code,evidence,level,message,mode,page,score,suggested_action,target
VLM_COORD_WEAK_EVIDENCE,"{""source"": ""initial"", ""model"": ""gpt-5.4-mini"", ""coordinate_evidence_strength"": ""weak"", ""vlm_only_values"": {}, ""coordinate_only_values"": {}, ""structure_mismatches"": [""table_count_mismatch"", ""column_count_mismatch"", ""numeric_cell_count_mismatch""], ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 54, ""columns"": 10, ""span_count"": 372, ""span_coverage"": 0.9301, ""spans_per_row"": 6.8889, ""span_per_row_limit"": 30.0, ""max_cell_chars"": 51, ""max_to_median_cell_char_ratio"": 12.75, ""max_long_text_row_ratio"": 0.0}, ""coordinate_metrics"": {""chars"": 10357, ""table_count"": 1, ""numeric_cell_count"": 292, ""unknown_token_count"": 0, ""max_table_columns"": 10, ""table_column_counts"": [10]}, ""vlm_metrics"": {""chars"": 4360, ""table_count"": 7, ""numeric_cell_count"": 215, ""unknown_token_count"": 0, ""max_table_columns"": 8, ""table_column_counts"": [7, 8, 8, 8, 8, 8, 8]}}",info,Coordinate extraction was too weak to validate VLM values authoritatively.,TEXT_TABLE_VLM,272,0.45,"Use VLM output as primary for this page, and review manually if values are business-critical.",
COORDINATE_TABLE_FALLBACK_TO_VLM,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 35, ""columns"": 10, ""span_count"": 180, ""span_coverage"": 0.9278, ""spans_per_row"": 5.1429, ""span_per_row_limit"": 30.0, ""max_cell_chars"": 9, ""max_to_median_cell_char_ratio"": 1.5, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 273, ""status"": ""ok"", ""bbox"": [38.9, 56.65, 394.71, 505.04], ""table_area_ratio"": 0.6388, ""horizontal_line_count"": 4, ""vertical_line_count"": 8, ""line_count"": 40, ""table_line_count"": 35, ""raw_rows"": 35, ""raw_columns"": 10, ""trimmed_rows"": 35, ""trimmed_columns"": 10, ""span_count"": 180, ""assigned_span_count"": 167, ""span_coverage"": 0.9278, ""spans_per_trimmed_row"": 5.1429, ""max_cell_chars"": 9, ""median_cell_chars"": 6.0, ""max_to_median_cell_char_ratio"": 1.5, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010""], ""non_table_text_line_count"": 5, ""non_table_text_chars"": 107}, ""selected_model"": ""gpt-5.4-mini"", ""model_selection_reasons"": []}",info,PDF座標ベースの表復元が低信頼のため、表抽出をVLMへフォールバックしました。,TEXT_TABLE_VLM,273,0.65,出力表とPDF原本を確認してください。重要ページではVLM突合を検討してください。,
VLM_COORD_WEAK_EVIDENCE,"{""source"": ""initial"", ""model"": ""gpt-5.4-mini"", ""coordinate_evidence_strength"": ""weak"", ""vlm_only_values"": {}, ""coordinate_only_values"": {}, ""structure_mismatches"": [""column_count_mismatch""], ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 35, ""columns"": 10, ""span_count"": 180, ""span_coverage"": 0.9278, ""spans_per_row"": 5.1429, ""span_per_row_limit"": 30.0, ""max_cell_chars"": 9, ""max_to_median_cell_char_ratio"": 1.5, ""max_long_text_row_ratio"": 0.0}, ""coordinate_metrics"": {""chars"": 4220, ""table_count"": 1, ""numeric_cell_count"": 136, ""unknown_token_count"": 0, ""max_table_columns"": 10, ""table_column_counts"": [10]}, ""vlm_metrics"": {""chars"": 2490, ""table_count"": 1, ""numeric_cell_count"": 136, ""unknown_token_count"": 0, ""max_table_columns"": 5, ""table_column_counts"": [5]}}",info,Coordinate extraction was too weak to validate VLM values authoritatively.,TEXT_TABLE_VLM,273,0.45,"Use VLM output as primary for this page, and review manually if values are business-critical.",
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 39, ""columns"": 15, ""span_count"": 213, ""span_coverage"": 1.0, ""spans_per_row"": 5.4615, ""span_per_row_limit"": 45.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 10.4, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 274, ""status"": ""ok"", ""bbox"": [24.89, 50.05, 380.53, 514.87], ""table_area_ratio"": 0.6619, ""horizontal_line_count"": 23, ""vertical_line_count"": 32, ""line_count"": 43, ""table_line_count"": 39, ""raw_rows"": 39, ""raw_columns"": 15, ""trimmed_rows"": 39, ""trimmed_columns"": 15, ""span_count"": 213, ""assigned_span_count"": 213, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 5.4615, ""max_cell_chars"": 52, ""median_cell_chars"": 5.0, ""max_to_median_cell_char_ratio"": 10.4, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 14, ""fallback_from_columns"": 10, ""fallback_from_spans_per_row"": 14.9286, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 83}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,274,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 56, ""columns"": 13, ""span_count"": 522, ""span_coverage"": 1.0, ""spans_per_row"": 9.3214, ""span_per_row_limit"": 39.0, ""max_cell_chars"": 55, ""max_to_median_cell_char_ratio"": 18.3333, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 276, ""status"": ""ok"", ""bbox"": [24.97, 47.73, 379.89, 548.21], ""table_area_ratio"": 0.7113, ""horizontal_line_count"": 4, ""vertical_line_count"": 9, ""line_count"": 59, ""table_line_count"": 56, ""raw_rows"": 56, ""raw_columns"": 13, ""trimmed_rows"": 56, ""trimmed_columns"": 13, ""span_count"": 522, ""assigned_span_count"": 522, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 9.3214, ""max_cell_chars"": 55, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 18.3333, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013""], ""non_table_text_line_count"": 3, ""non_table_text_chars"": 54}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,276,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 36, ""columns"": 12, ""span_count"": 223, ""span_coverage"": 0.991, ""spans_per_row"": 6.1944, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 51, ""max_to_median_cell_char_ratio"": 8.5, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 278, ""status"": ""ok"", ""bbox"": [24.05, 39.79, 380.05, 498.18], ""table_area_ratio"": 0.6534, ""horizontal_line_count"": 19, ""vertical_line_count"": 10, ""line_count"": 41, ""table_line_count"": 37, ""raw_rows"": 37, ""raw_columns"": 12, ""trimmed_rows"": 36, ""trimmed_columns"": 12, ""span_count"": 223, ""assigned_span_count"": 221, ""span_coverage"": 0.991, ""spans_per_trimmed_row"": 6.1944, ""max_cell_chars"": 51, ""median_cell_chars"": 6.0, ""max_to_median_cell_char_ratio"": 8.5, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 9, ""fallback_from_columns"": 3, ""fallback_from_spans_per_row"": 24.7778, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 51}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,278,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 42, ""columns"": 18, ""span_count"": 244, ""span_coverage"": 0.9918, ""spans_per_row"": 5.8095, ""span_per_row_limit"": 54.0, ""max_cell_chars"": 36, ""max_to_median_cell_char_ratio"": 9.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 283, ""status"": ""ok"", ""bbox"": [38.92, 38.89, 395.18, 527.5], ""table_area_ratio"": 0.697, ""horizontal_line_count"": 12, ""vertical_line_count"": 17, ""line_count"": 48, ""table_line_count"": 43, ""raw_rows"": 43, ""raw_columns"": 18, ""trimmed_rows"": 42, ""trimmed_columns"": 18, ""span_count"": 244, ""assigned_span_count"": 242, ""span_coverage"": 0.9918, ""spans_per_trimmed_row"": 5.8095, ""max_cell_chars"": 36, ""median_cell_chars"": 4.0, ""max_to_median_cell_char_ratio"": 9.0, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015"", ""col_016"", ""col_017"", ""col_018""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 8, ""fallback_from_columns"": 10, ""fallback_from_spans_per_row"": 30.375, ""non_table_text_line_count"": 5, ""non_table_text_chars"": 129}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,283,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 34, ""columns"": 12, ""span_count"": 234, ""span_coverage"": 0.9872, ""spans_per_row"": 6.8824, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 30, ""max_to_median_cell_char_ratio"": 10.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 286, ""status"": ""ok"", ""bbox"": [24.05, 49.9, 380.45, 475.56], ""table_area_ratio"": 0.6075, ""horizontal_line_count"": 13, ""vertical_line_count"": 30, ""line_count"": 44, ""table_line_count"": 35, ""raw_rows"": 35, ""raw_columns"": 12, ""trimmed_rows"": 34, ""trimmed_columns"": 12, ""span_count"": 234, ""assigned_span_count"": 231, ""span_coverage"": 0.9872, ""spans_per_trimmed_row"": 6.8824, ""max_cell_chars"": 30, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 10.0, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 8, ""fallback_from_columns"": 9, ""fallback_from_spans_per_row"": 29.625, ""non_table_text_line_count"": 9, ""non_table_text_chars"": 140}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,286,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_FALLBACK_TO_VLM,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 45, ""columns"": 8, ""span_count"": 281, ""span_coverage"": 0.8292, ""spans_per_row"": 6.2444, ""span_per_row_limit"": 24.0, ""max_cell_chars"": 32, ""max_to_median_cell_char_ratio"": 10.6667, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 287, ""status"": ""ok"", ""bbox"": [38.35, 45.59, 394.17, 527.1], ""table_area_ratio"": 0.6861, ""horizontal_line_count"": 14, ""vertical_line_count"": 15, ""line_count"": 53, ""table_line_count"": 45, ""raw_rows"": 45, ""raw_columns"": 8, ""trimmed_rows"": 45, ""trimmed_columns"": 8, ""span_count"": 281, ""assigned_span_count"": 233, ""span_coverage"": 0.8292, ""spans_per_trimmed_row"": 6.2444, ""max_cell_chars"": 32, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 10.6667, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 11, ""fallback_from_columns"": 9, ""fallback_from_spans_per_row"": 25.6364, ""non_table_text_line_count"": 8, ""non_table_text_chars"": 103}, ""selected_model"": ""gpt-5.4-mini"", ""model_selection_reasons"": []}",info,PDF座標ベースの表復元が低信頼のため、表抽出をVLMへフォールバックしました。,TEXT_TABLE_VLM,287,0.65,出力表とPDF原本を確認してください。重要ページではVLM突合を検討してください。,
VLM_COORD_WEAK_EVIDENCE,"{""source"": ""initial"", ""model"": ""gpt-5.4-mini"", ""coordinate_evidence_strength"": ""weak"", ""vlm_only_values"": {""amount"": [""7,798,910"", ""167,602"", ""5,736,408"", ""121,938"", ""24,648"", ""9,999"", ""1,946"", ""2,085"", ""1,296"", ""1,632""]}, ""coordinate_only_values"": {}, ""structure_mismatches"": [""table_count_mismatch"", ""column_count_mismatch"", ""numeric_cell_count_mismatch""], ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 45, ""columns"": 8, ""span_count"": 281, ""span_coverage"": 0.8292, ""spans_per_row"": 6.2444, ""span_per_row_limit"": 24.0, ""max_cell_chars"": 32, ""max_to_median_cell_char_ratio"": 10.6667, ""max_long_text_row_ratio"": 0.0}, ""coordinate_metrics"": {""chars"": 6128, ""table_count"": 1, ""numeric_cell_count"": 148, ""unknown_token_count"": 0, ""max_table_columns"": 8, ""table_column_counts"": [8]}, ""vlm_metrics"": {""chars"": 3779, ""table_count"": 4, ""numeric_cell_count"": 168, ""unknown_token_count"": 0, ""max_table_columns"": 11, ""table_column_counts"": [6, 6, 8, 11]}}",info,Coordinate extraction was too weak to validate VLM values authoritatively.,TEXT_TABLE_VLM,287,0.45,"Use VLM output as primary for this page, and review manually if values are business-critical.",
COORDINATE_TABLE_FALLBACK_TO_VLM,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 39, ""columns"": 11, ""span_count"": 256, ""span_coverage"": 0.8281, ""spans_per_row"": 6.5641, ""span_per_row_limit"": 33.0, ""max_cell_chars"": 21, ""max_to_median_cell_char_ratio"": 4.2, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 288, ""status"": ""ok"", ""bbox"": [24.62, 50.81, 380.3, 528.61], ""table_area_ratio"": 0.6805, ""horizontal_line_count"": 21, ""vertical_line_count"": 37, ""line_count"": 44, ""table_line_count"": 40, ""raw_rows"": 40, ""raw_columns"": 11, ""trimmed_rows"": 39, ""trimmed_columns"": 11, ""span_count"": 256, ""assigned_span_count"": 212, ""span_coverage"": 0.8281, ""spans_per_trimmed_row"": 6.5641, ""max_cell_chars"": 21, ""median_cell_chars"": 5.0, ""max_to_median_cell_char_ratio"": 4.2, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 11, ""fallback_from_columns"": 12, ""fallback_from_spans_per_row"": 23.2727, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 99}, ""selected_model"": ""gpt-5.4-mini"", ""model_selection_reasons"": []}",info,PDF座標ベースの表復元が低信頼のため、表抽出をVLMへフォールバックしました。,TEXT_TABLE_VLM,288,0.65,出力表とPDF原本を確認してください。重要ページではVLM突合を検討してください。,
